[camera]
width=480
height=640

[client]
fps = 10

[detection]
tag_pixel_width = 200
widen_radius = 15


[arena]
nleds = 100
ring_r = 350.3 # in cm
origo_offset = [240, 320] # in pixels
cm_per_pixel = 2.2
time,x,y,θ,leds
2023-11-23T15:23:07.928,221.5027477222839,399.5093030446213,-1.7895067445997286,"25,33,235,237,0"
2023-11-23T15:23:08.028,221.03239132064115,397.93047198058963,-1.7889461998853666,"25,33,235,237,0"
2023-11-23T15:23:08.130,221.15427070399093,397.123826290733,-1.7962162201948915,"25,33,235,237,0"
2023-11-23T15:23:08.227,220.46819697061918,398.17871728714795,-1.7906288779163637,"25,33,235,237,0"
2023-11-23T15:23:08.329,220.14647848606768,399.9055364763345,-1.7898040815607132,"25,33,235,237,0"
2023-11-23T15:23:08.428,220.55455659543398,399.1223214697215,-1.7961033998767617,"25,33,235,237,0"
2023-11-23T15:23:08.529,221.1648860802962,398.10972403791345,-1.7854510002858834,"25,33,235,237,0"
2023-11-23T15:23:08.624,220.46203033810573,397.83005189905884,-1.7913543163694827,"25,33,235,237,0"
2023-11-23T15:23:08.724,219.80186614376126,398.19158642605385,-1.7917840003020877,"25,33,235,237,0"
2023-11-23T15:23:08.825,219.39558718929757,398.3780360465206,-1.7895124542970946,"25,33,235,237,0"
2023-11-23T15:23:08.924,219.59239259078137,398.60014364555514,-1.793939336693339,"25,33,235,237,0"
2023-11-23T15:23:09.025,220.92530804226487,398.0379712540738,-1.7930159408347077,"25,33,235,237,0"
2023-11-23T15:23:09.126,219.8764736290205,400.1763403609804,-1.7974098206021487,"25,33,235,237,0"
2023-11-23T15:23:09.224,220.45301007331867,398.14514764430373,-1.7939942135484401,"25,33,235,237,0"
2023-11-23T15:23:09.329,222.95196121927756,393.81558015342824,-1.7953088569825058,"25,33,235,237,0"
2023-11-23T15:23:09.425,223.49866299677814,393.17273512937044,-1.7913022840404869,"25,33,235,237,0"
2023-11-23T15:23:09.524,222.28827788884547,398.945145562485,-1.7940885454794082,"25,33,235,237,0"
2023-11-23T15:23:09.630,220.55241083648113,404.1199891968008,-1.795952468657237,"25,33,235,237,0"
2023-11-23T15:23:09.725,222.0390790813481,402.648099261924,-1.8009610813457122,"25,33,235,237,0"
2023-11-23T15:23:09.825,222.66085859180905,400.04261196359835,-1.7918663635135212,"25,33,235,237,0"
2023-11-23T15:23:09.924,227.57777897151553,398.8713666859491,-1.792585578707179,"25,33,235,237,0"
2023-11-23T15:23:10.024,228.5972345063457,400.4315198188459,-1.7859966715424034,"25,33,235,237,0"
2023-11-23T15:23:10.120,228.71265649652605,404.5255111176592,-1.7906632449131645,"25,33,235,237,0"
2023-11-23T15:23:10.222,228.59242962730977,405.8575526997157,-1.7983112238924244,"25,33,235,237,0"
2023-11-23T15:23:10.323,231.22368612824604,402.335792232741,-1.7898453017128442,"25,33,235,237,0"
2023-11-23T15:23:10.423,231.2699737027012,402.1769694679441,-1.7848683068996165,"25,33,235,237,0"
2023-11-23T15:23:10.525,228.52175415523865,408.0204698097564,-1.798856291591481,"25,33,235,237,0"
2023-11-23T15:23:10.625,229.23475342539342,407.5467483878741,-1.7975867081306318,"25,33,235,237,0"
2023-11-23T15:23:10.726,230.23329617871678,406.8357200453718,-1.7974693603300371,"25,33,235,237,0"
2023-11-23T15:23:10.822,229.0498535861105,408.2133024104656,-1.801275853700729,"25,33,235,237,0"
2023-11-23T15:23:10.920,228.83266585958015,407.7910514774864,-1.799105269797206,"25,33,235,237,0"
2023-11-23T15:23:11.020,228.9559831827725,405.2474333363932,-1.802620946794979,"25,33,235,237,0"
2023-11-23T15:23:11.133,227.96090257234133,404.96403325501205,-1.799953756016694,"25,33,235,237,0"
2023-11-23T15:23:11.222,227.15263865778226,404.30246220086633,-1.8007695265172472,"25,33,235,237,0"
2023-11-23T15:23:11.334,228.19895448277205,401.2967295445235,-1.7940107793210054,"25,33,235,237,0"
2023-11-23T15:23:11.417,229.45193994680795,401.10254626217665,-1.7943825451644961,"25,33,235,237,0"
2023-11-23T15:23:11.535,229.4410632032491,404.0636683711219,-1.7936051223439473,"25,33,235,237,0"
2023-11-23T15:23:11.617,230.39007855960187,405.48265548147833,-1.7975110492098183,"25,33,235,237,0"
2023-11-23T15:23:11.736,229.35998330575623,406.0732748022589,-1.798882232432422,"25,33,235,237,0"
