[camera]
# width=480
# height=640
width=720
height=1280

[detection]
tag_pixel_width = 200
widen_radius = 15

[arena]
nleds = 113#198
ring_r = 3500.3 # in cm
origo_offset = [240, 320] # in pixels
cm_per_pixel = 2.2
baudrate = 9600##115200 #921600#

[setup]
label = "Two different suns"

    [[setup.suns]]
    link_factor = 1.5
    width = 11
    "θ" = 1.5707963267948966
    r = 5

        [setup.suns.color]
        r = 0.39215686274509803
        g = 1
        b = 0
    [[setup.suns]]
    link_factor = -0.8
    width = 3
    "θ" = 3.141592653589793
    r = 1

        [setup.suns.color]
        r = 0.1607843137254902
        g = 0.5019607843137255
        b = 1

[experiment]
datetime = 2023-12-05T19:23:02.646Z

ms,x,y,θ,start1,stop1,red1,green1,blue1,start2,stop2,red2,green2,blue2
1828,299.594979291943,684.2318271599416,2.5479010623190606,80,90,100,255,0,87,89,41,128,255
1932,300.11076491878663,684.5103153008698,2.4143572457493705,77,87,100,255,0,89,91,41,128,255
2028,299.5833996184314,684.6786690728825,2.3502271217738904,75,85,100,255,0,90,92,41,128,255
2128,299.46321398011855,684.742357122321,2.3203196248939486,74,84,100,255,0,90,92,41,128,255
2328,300.4185571170742,683.3829233909646,2.3437469146867222,75,85,100,255,0,90,92,41,128,255
2635,300.07762835594184,683.3505993878545,2.3743258432301895,76,86,100,255,0,89,91,41,128,255
2728,300.95346629616097,683.0774591577328,2.498732062248472,79,89,100,255,0,88,90,41,128,255
2828,301.7805578921823,683.604951252681,2.8046696090316874,87,97,100,255,0,83,85,41,128,255
2928,301.46336009288507,683.9097706546318,2.9181721883537435,90,100,100,255,0,82,84,41,128,255
3028,300.48540712215015,683.5070442776029,3.1190491168186356,96,106,100,255,0,79,81,41,128,255
3128,300.7831404122476,682.197027398631,-2.9565256441973573,101,111,100,255,0,76,78,41,128,255
3228,302.8533888484345,680.8830384146338,-2.743419662108135,107,117,100,255,0,73,75,41,128,255
3335,302.8590988727707,680.1791527095404,-2.541557375796639,-1,9,100,255,0,70,72,41,128,255
3428,302.7741540191665,679.8621541518077,-2.304436267753096,6,16,100,255,0,66,68,41,128,255
3528,304.2783644790326,679.0936955755739,-1.9919917503033235,14,24,100,255,0,62,64,41,128,255
3628,305.951154580192,678.17151566793,-1.7386887653417062,21,31,100,255,0,58,60,41,128,255
3728,307.95936387091,677.1650230971514,-1.4782534128025602,28,38,100,255,0,54,56,41,128,255
3828,308.6642130077707,677.0067744908583,-1.2433394658115622,34,44,100,255,0,51,53,41,128,255
3928,308.59522278463567,676.8738250108825,-1.0956383750274554,38,48,100,255,0,49,51,41,128,255
4029,309.37635724324656,675.4033088684306,-0.8981267928417518,44,54,100,255,0,46,48,41,128,255
4129,310.68695107802915,673.6148804714005,-0.7127698172951742,49,59,100,255,0,43,45,41,128,255
4228,311.5050433364727,672.3954217876052,-0.5090776922388973,54,64,100,255,0,40,42,41,128,255
4331,311.82400070748514,671.2806413646127,-0.2988729445801594,60,70,100,255,0,37,39,41,128,255
4428,312.35039292103534,669.865138064015,-0.16296600163579475,64,74,100,255,0,36,38,41,128,255
4528,312.9038555307204,668.2733776955524,0.06547881299179452,70,80,100,255,0,32,34,41,128,255
4628,314.0907033057202,668.1483039434619,0.19144247888459026,73,83,100,255,0,30,32,41,128,255
4729,313.13678080706444,668.0660002652183,0.21248888842874042,74,84,100,255,0,30,32,41,128,255
4832,312.216053755071,668.270050762029,0.19162290046337005,73,83,100,255,0,30,32,41,128,255
4932,312.12199669747383,668.3016856460306,0.08178074692991696,70,80,100,255,0,32,34,41,128,255
5032,313.1997268179531,668.8195706721825,-0.02640884992272488,67,77,100,255,0,34,36,41,128,255
5132,311.47617914975217,669.5251945794582,-0.20131192657633193,63,73,100,255,0,36,38,41,128,255
5232,307.64528358866164,671.2901101481729,-0.6195720770819809,51,61,100,255,0,42,44,41,128,255
5332,304.20899768611446,671.5338466104117,-0.9068836980251543,44,54,100,255,0,46,48,41,128,255
5432,301.14858044474903,671.9216569887719,-1.2346964671550447,35,45,100,255,0,51,53,41,128,255
5534,299.4483142202248,674.0869538592722,-1.5345513232026105,27,37,100,255,0,55,57,41,128,255
5632,298.99458798693104,676.2198303365581,-1.7186252673592763,22,32,100,255,0,58,60,41,128,255
5732,298.6820264988164,677.6163346584368,-1.8950940174660895,17,27,100,255,0,60,62,41,128,255
5832,299.0361718339361,678.0502244172295,-2.0697866649270695,12,22,100,255,0,63,65,41,128,255
5932,298.1121868664418,678.4235382853974,-2.2267776564743214,8,18,100,255,0,65,67,41,128,255
6032,296.8860204217104,678.9772882266838,-2.3992214066870803,3,13,100,255,0,68,70,41,128,255
6133,296.2475716791208,679.5990433752615,-2.537400109349956,0,10,100,255,0,70,72,41,128,255
6239,295.3695095836328,679.8371970923513,-2.6594984537174553,-4,6,100,255,0,71,73,41,128,255
6333,295.8264046972737,679.7103225060547,-2.7458813476221158,107,117,100,255,0,73,75,41,128,255
6432,294.9319087236822,680.2002877403183,-2.8959176193935665,103,113,100,255,0,75,77,41,128,255
6532,294.1062233057763,681.6501606770817,-3.1150428180365397,97,107,100,255,0,78,80,41,128,255
6633,292.4274342921699,682.8053285703445,2.985075592406687,92,102,100,255,0,81,83,41,128,255
6732,292.44198010741445,683.3087286086142,2.8468956859764467,88,98,100,255,0,83,85,41,128,255
6833,291.43035517967826,683.6361352711665,2.701586124017838,84,94,100,255,0,85,87,41,128,255
6932,290.28223464091855,684.1799467885834,2.511972969749245,79,89,100,255,0,87,89,41,128,255
7034,291.165064796293,684.4982336590859,2.365982024345384,75,85,100,255,0,90,92,41,128,255
7132,292.31870708439,684.4474667536397,2.316726619821913,74,84,100,255,0,90,92,41,128,255
7235,294.16748754005846,684.2663245111146,2.3749168447308064,76,86,100,255,0,89,91,41,128,255
7432,293.43803302821857,682.5464955987611,2.4326870137883594,77,87,100,255,0,89,91,41,128,255
7533,294.7322376495839,681.6461165042426,2.456662636497175,78,88,100,255,0,88,90,41,128,255
7632,294.9834092017007,681.0209363777624,2.486166533125798,79,89,100,255,0,88,90,41,128,255
7932,294.39028748312353,681.556660533452,2.5112255419454494,79,89,100,255,0,87,89,41,128,255
8133,295.108918878507,681.4197926274746,2.4815585591396574,78,88,100,255,0,88,90,41,128,255
8333,295.80508316225325,680.7848967392044,2.39435511707934,76,86,100,255,0,89,91,41,128,255
8433,296.72268627485096,680.2454264434964,2.2881007940649583,73,83,100,255,0,91,93,41,128,255
8535,296.8178586330722,679.9398537115458,2.255470284144199,72,82,100,255,0,91,93,41,128,255
8633,295.94913884390127,680.0885952598414,2.219741988530128,71,81,100,255,0,92,94,41,128,255
9033,295.79638400094086,681.4111845881457,2.2324037719507372,72,82,100,255,0,91,93,41,128,255
9338,295.68370175603206,680.252227921849,2.222750302844215,71,81,100,255,0,92,94,41,128,255
9433,295.03319002493436,680.618928836547,2.2386007586586922,72,82,100,255,0,91,93,41,128,255
12867,299.48386792990163,692.6578226088304,-2.8809514685167965,103,113,100,255,0,75,77,41,128,255
12932,304.61280710815925,689.833873780067,-2.846086647484121,104,114,100,255,0,74,76,41,128,255
13032,302.5748359336802,687.6762711916509,-2.795957162216813,106,116,100,255,0,73,75,41,128,255
13133,301.82038456840723,687.4200128132146,-2.7538415281346382,107,117,100,255,0,73,75,41,128,255
13234,303.4090866905631,685.660755519362,-2.703815707058692,108,118,100,255,0,72,74,41,128,255
13332,307.50784495459624,684.2099167482729,-2.61667092094954,-3,7,100,255,0,71,73,41,128,255
13433,311.7273016386052,681.7349453652536,-2.454122317774109,2,12,100,255,0,68,70,41,128,255
13532,311.6611126858543,677.0059957175966,-2.1569218762366686,10,20,100,255,0,64,66,41,128,255
13633,310.99340646996234,672.2550472826318,-1.976822735082345,15,25,100,255,0,62,64,41,128,255
13732,315.640028327227,665.6078991662089,-1.6559439326471002,23,33,100,255,0,57,59,41,128,255
13833,319.01297470079396,659.2582255271634,-1.3090537676069176,33,43,100,255,0,52,54,41,128,255
13933,320.313985859244,655.5256652619021,-1.0661745718475757,39,49,100,255,0,48,50,41,128,255
14033,320.3707623617214,654.8063867813623,-0.9789428536164457,42,52,100,255,0,47,49,41,128,255
14134,320.5728201456627,654.686729680926,-0.8960370824982111,44,54,100,255,0,46,48,41,128,255
14232,320.1231700219613,654.1053898488196,-0.9243810920723025,43,53,100,255,0,46,48,41,128,255
14332,318.8831112362642,654.5486257638338,-1.085247784199984,39,49,100,255,0,49,51,41,128,255
14432,317.4368914714003,654.7979993625775,-1.2556767569659106,34,44,100,255,0,51,53,41,128,255
14532,315.9245500314612,654.6023153205255,-1.4030754858966072,30,40,100,255,0,53,55,41,128,255
14632,314.69029297138354,654.9753889107872,-1.638553057566502,24,34,100,255,0,57,59,41,128,255
14733,314.0601658233646,656.0736360061212,-1.8243233058347839,19,29,100,255,0,59,61,41,128,255
14833,312.61060774812984,656.7204884148925,-1.9757263147908233,15,25,100,255,0,62,64,41,128,255
14934,310.95931428192785,657.1111611853663,-2.123647907947744,11,21,100,255,0,64,66,41,128,255
15033,310.1547763004818,657.4102696152449,-2.256296921468954,7,17,100,255,0,66,68,41,128,255
15132,310.8440846754688,659.0822997271007,-2.4011282842984345,3,13,100,255,0,68,70,41,128,255
15233,311.8177774483113,659.4036060424156,-2.43533778322596,2,12,100,255,0,68,70,41,128,255
15333,311.825354789472,659.0548504988192,-2.4265062922426015,3,13,100,255,0,68,70,41,128,255
15533,312.16991262924586,657.6052128839536,-2.390082590624388,4,14,100,255,0,68,70,41,128,255
15734,309.96005825486225,656.5028724206131,-2.3858155675016404,4,14,100,255,0,67,69,41,128,255
15832,310.41354977500856,657.59926187552,-2.152001017872637,10,20,100,255,0,64,66,41,128,255
15932,309.3614192841864,657.7123226925996,-2.0656940659481138,12,22,100,255,0,63,65,41,128,255
16032,308.2373276024598,657.9798302392082,-2.048200443206745,13,23,100,255,0,63,65,41,128,255
16132,309.1351695798122,658.6321525135567,-2.0370553087780072,13,23,100,255,0,62,64,41,128,255
16432,312.18790877473725,656.7289932536903,-2.020014475197537,14,24,100,255,0,62,64,41,128,255
16634,310.81411997287523,654.3810725334505,-2.0388992517113937,13,23,100,255,0,62,64,41,128,255
16932,313.8813715302564,653.8693832160537,-2.0572305096773618,13,23,100,255,0,63,65,41,128,255
