[camera]
# width=480
# height=640
# width=720
# height=1280
# width=1536
# height=1024
# width=640
# height=480
# fps=30

[detection]
tag_pixel_width = 100
widen_radius = 15

[arena]
nleds = 113#198
ring_r = 30 # in cm
origo_offset = [360, 360] # in pixels
cm_per_pixel = 0.1
baudrate = 115200#9600###921600#

[setup]
label = "Three stationary suns"

    [[setup.suns]]
    link_factor = 0
    azimuth = 0
    width = 1
    red = 255
    [[setup.suns]]
    link_factor = 0
    green = 255
    azimuth = 90
    width = 1
    [[setup.suns]]
    blue = 255
    link_factor = 0
    azimuth = 180
    width = 1

[experiment]
datetime = 2023-12-11T12:25:25.045Z

ms,x,y,θ,start1,stop1,start2,stop2,start3,stop3
74374,,,,1,1,29,29,57,57
74476,,,,1,1,29,29,57,57
74574,,,,1,1,29,29,57,57
74675,,,,1,1,29,29,57,57
74773,,,,1,1,29,29,57,57
74875,,,,1,1,29,29,57,57
74977,,,,1,1,29,29,57,57
75078,,,,1,1,29,29,57,57
75177,,,,1,1,29,29,57,57
75275,,,,1,1,29,29,57,57
75377,,,,1,1,29,29,57,57
75476,,,,1,1,29,29,57,57
75578,,,,1,1,29,29,57,57
75677,,,,1,1,29,29,57,57
75775,,,,1,1,29,29,57,57
75875,,,,1,1,29,29,57,57
75973,,,,1,1,29,29,57,57
76077,,,,1,1,29,29,57,57
76176,,,,1,1,29,29,57,57
76276,,,,1,1,29,29,57,57
76374,,,,1,1,29,29,57,57
76472,,,,1,1,29,29,57,57
76575,,,,1,1,29,29,57,57
76676,,,,1,1,29,29,57,57
76772,,,,1,1,29,29,57,57
76874,,,,1,1,29,29,57,57
76974,,,,1,1,29,29,57,57
77075,,,,1,1,29,29,57,57
77175,,,,1,1,29,29,57,57
77276,,,,1,1,29,29,57,57
77376,,,,1,1,29,29,57,57
77475,,,,1,1,29,29,57,57
77579,,,,1,1,29,29,57,57
77676,,,,1,1,29,29,57,57
77775,,,,1,1,29,29,57,57
77878,,,,1,1,29,29,57,57
77978,,,,1,1,29,29,57,57
78080,,,,1,1,29,29,57,57
78177,,,,1,1,29,29,57,57
78276,,,,1,1,29,29,57,57
78378,,,,1,1,29,29,57,57
78477,,,,1,1,29,29,57,57
78577,,,,1,1,29,29,57,57
78674,,,,1,1,29,29,57,57
78776,,,,1,1,29,29,57,57
78877,,,,1,1,29,29,57,57
78975,,,,1,1,29,29,57,57
79077,,,,1,1,29,29,57,57
79175,,,,1,1,29,29,57,57
79273,,,,1,1,29,29,57,57
79375,,,,1,1,29,29,57,57
79476,,,,1,1,29,29,57,57
79576,,,,1,1,29,29,57,57
79676,,,,1,1,29,29,57,57
79775,,,,1,1,29,29,57,57
79876,,,,1,1,29,29,57,57
79976,,,,1,1,29,29,57,57
80078,,,,1,1,29,29,57,57
80176,,,,1,1,29,29,57,57
80276,,,,1,1,29,29,57,57
80376,,,,1,1,29,29,57,57
80474,,,,1,1,29,29,57,57
80576,,,,1,1,29,29,57,57
80675,,,,1,1,29,29,57,57
80774,,,,1,1,29,29,57,57
80875,,,,1,1,29,29,57,57
80976,,,,1,1,29,29,57,57
81076,,,,1,1,29,29,57,57
81173,,,,1,1,29,29,57,57
81273,,,,1,1,29,29,57,57
81377,,,,1,1,29,29,57,57
81474,,,,1,1,29,29,57,57
81576,,,,1,1,29,29,57,57
81674,,,,1,1,29,29,57,57
81777,,,,1,1,29,29,57,57
81874,,,,1,1,29,29,57,57
81977,,,,1,1,29,29,57,57
82076,,,,1,1,29,29,57,57
82176,,,,1,1,29,29,57,57
82275,,,,1,1,29,29,57,57
82375,,,,1,1,29,29,57,57
82477,,,,1,1,29,29,57,57
82576,,,,1,1,29,29,57,57
82674,,,,1,1,29,29,57,57
82774,,,,1,1,29,29,57,57
82877,,,,1,1,29,29,57,57
82975,,,,1,1,29,29,57,57
83078,,,,1,1,29,29,57,57
83176,,,,1,1,29,29,57,57
83276,,,,1,1,29,29,57,57
83374,,,,1,1,29,29,57,57
83478,,,,1,1,29,29,57,57
83576,,,,1,1,29,29,57,57
83677,,,,1,1,29,29,57,57
83775,,,,1,1,29,29,57,57
83877,,,,1,1,29,29,57,57
83975,,,,1,1,29,29,57,57
84077,,,,1,1,29,29,57,57
84176,,,,1,1,29,29,57,57
84274,,,,1,1,29,29,57,57
84376,,,,1,1,29,29,57,57
84475,,,,1,1,29,29,57,57
84574,,,,1,1,29,29,57,57
84675,,,,1,1,29,29,57,57
84774,,,,1,1,29,29,57,57
84875,,,,1,1,29,29,57,57
84973,,,,1,1,29,29,57,57
85078,,,,1,1,29,29,57,57
85174,,,,1,1,29,29,57,57
85275,,,,1,1,29,29,57,57
85375,,,,1,1,29,29,57,57
85474,,,,1,1,29,29,57,57
85575,,,,1,1,29,29,57,57
85674,,,,1,1,29,29,57,57
85776,,,,1,1,29,29,57,57
85875,,,,1,1,29,29,57,57
85973,,,,1,1,29,29,57,57
86076,,,,1,1,29,29,57,57
86173,,,,1,1,29,29,57,57
86276,,,,1,1,29,29,57,57
86375,,,,1,1,29,29,57,57
86477,,,,1,1,29,29,57,57
86577,,,,1,1,29,29,57,57
86675,,,,1,1,29,29,57,57
86777,,,,1,1,29,29,57,57
86873,,,,1,1,29,29,57,57
86978,,,,1,1,29,29,57,57
87078,,,,1,1,29,29,57,57
87174,,,,1,1,29,29,57,57
87276,,,,1,1,29,29,57,57
87374,,,,1,1,29,29,57,57
87476,,,,1,1,29,29,57,57
87577,,,,1,1,29,29,57,57
87675,,,,1,1,29,29,57,57
87776,,,,1,1,29,29,57,57
87875,,,,1,1,29,29,57,57
87975,,,,1,1,29,29,57,57
88079,,,,1,1,29,29,57,57
88175,,,,1,1,29,29,57,57
88274,,,,1,1,29,29,57,57
88374,,,,1,1,29,29,57,57
88477,,,,1,1,29,29,57,57
88577,,,,1,1,29,29,57,57
88678,,,,1,1,29,29,57,57
88776,,,,1,1,29,29,57,57
88878,,,,1,1,29,29,57,57
88975,,,,1,1,29,29,57,57
89077,,,,1,1,29,29,57,57
89177,,,,1,1,29,29,57,57
89276,,,,1,1,29,29,57,57
89377,,,,1,1,29,29,57,57
89474,,,,1,1,29,29,57,57
89576,,,,1,1,29,29,57,57
89676,,,,1,1,29,29,57,57
89775,,,,1,1,29,29,57,57
89874,,,,1,1,29,29,57,57
89976,,,,1,1,29,29,57,57
90078,,,,1,1,29,29,57,57
90176,,,,1,1,29,29,57,57
90279,,,,1,1,29,29,57,57
90374,,,,1,1,29,29,57,57
90476,,,,1,1,29,29,57,57
90574,,,,1,1,29,29,57,57
90678,,,,1,1,29,29,57,57
90777,,,,1,1,29,29,57,57
90874,,,,1,1,29,29,57,57
90976,,,,1,1,29,29,57,57
91077,,,,1,1,29,29,57,57
91175,,,,1,1,29,29,57,57
91275,,,,1,1,29,29,57,57
91377,,,,1,1,29,29,57,57
91475,,,,1,1,29,29,57,57
91577,,,,1,1,29,29,57,57
91674,,,,1,1,29,29,57,57
91778,,,,1,1,29,29,57,57
91874,,,,1,1,29,29,57,57
91977,,,,1,1,29,29,57,57
92079,,,,1,1,29,29,57,57
92175,,,,1,1,29,29,57,57
92276,,,,1,1,29,29,57,57
92377,,,,1,1,29,29,57,57
92477,,,,1,1,29,29,57,57
92577,,,,1,1,29,29,57,57
92677,,,,1,1,29,29,57,57
92776,,,,1,1,29,29,57,57
92877,,,,1,1,29,29,57,57
92974,,,,1,1,29,29,57,57
93078,,,,1,1,29,29,57,57
93174,,,,1,1,29,29,57,57
93276,,,,1,1,29,29,57,57
93375,,,,1,1,29,29,57,57
93476,,,,1,1,29,29,57,57
93578,,,,1,1,29,29,57,57
93678,,,,1,1,29,29,57,57
93774,,,,1,1,29,29,57,57
93879,,,,1,1,29,29,57,57
93976,,,,1,1,29,29,57,57
94076,,,,1,1,29,29,57,57
94177,,,,1,1,29,29,57,57
94274,,,,1,1,29,29,57,57
94377,,,,1,1,29,29,57,57
94474,,,,1,1,29,29,57,57
94577,,,,1,1,29,29,57,57
94678,,,,1,1,29,29,57,57
94778,,,,1,1,29,29,57,57
94876,,,,1,1,29,29,57,57
94977,,,,1,1,29,29,57,57
95078,,,,1,1,29,29,57,57
95174,,,,1,1,29,29,57,57
95277,,,,1,1,29,29,57,57
95377,,,,1,1,29,29,57,57
95476,,,,1,1,29,29,57,57
95575,,,,1,1,29,29,57,57
95676,,,,1,1,29,29,57,57
95777,,,,1,1,29,29,57,57
95877,,,,1,1,29,29,57,57
95979,,,,1,1,29,29,57,57
96079,,,,1,1,29,29,57,57
96173,,,,1,1,29,29,57,57
96276,,,,1,1,29,29,57,57
96376,,,,1,1,29,29,57,57
96477,,,,1,1,29,29,57,57
96577,,,,1,1,29,29,57,57
96674,,,,1,1,29,29,57,57
96778,,,,1,1,29,29,57,57
96878,,,,1,1,29,29,57,57
96976,,,,1,1,29,29,57,57
97078,,,,1,1,29,29,57,57
97177,,,,1,1,29,29,57,57
97278,,,,1,1,29,29,57,57
97379,,,,1,1,29,29,57,57
97477,,,,1,1,29,29,57,57
97576,,,,1,1,29,29,57,57
97678,,,,1,1,29,29,57,57
97775,,,,1,1,29,29,57,57
97877,,,,1,1,29,29,57,57
97976,,,,1,1,29,29,57,57
98078,,,,1,1,29,29,57,57
98175,,,,1,1,29,29,57,57
98274,,,,1,1,29,29,57,57
98377,,,,1,1,29,29,57,57
98478,,,,1,1,29,29,57,57
98576,,,,1,1,29,29,57,57
98676,,,,1,1,29,29,57,57
98776,,,,1,1,29,29,57,57
98879,,,,1,1,29,29,57,57
98975,,,,1,1,29,29,57,57
99077,,,,1,1,29,29,57,57
99176,,,,1,1,29,29,57,57
99275,,,,1,1,29,29,57,57
99378,,,,1,1,29,29,57,57
99475,,,,1,1,29,29,57,57
99576,,,,1,1,29,29,57,57
99675,,,,1,1,29,29,57,57
99777,,,,1,1,29,29,57,57
99877,,,,1,1,29,29,57,57
99974,,,,1,1,29,29,57,57
100079,,,,1,1,29,29,57,57
100173,,,,1,1,29,29,57,57
100276,,,,1,1,29,29,57,57
100376,,,,1,1,29,29,57,57
100476,,,,1,1,29,29,57,57
100576,,,,1,1,29,29,57,57
100677,,,,1,1,29,29,57,57
100778,,,,1,1,29,29,57,57
100875,,,,1,1,29,29,57,57
100974,,,,1,1,29,29,57,57
101079,,,,1,1,29,29,57,57
101174,,,,1,1,29,29,57,57
101277,,,,1,1,29,29,57,57
101374,,,,1,1,29,29,57,57
101476,,,,1,1,29,29,57,57
101577,,,,1,1,29,29,57,57
101675,,,,1,1,29,29,57,57
101776,,,,1,1,29,29,57,57
101875,,,,1,1,29,29,57,57
101980,,,,1,1,29,29,57,57
102078,,,,1,1,29,29,57,57
102176,,,,1,1,29,29,57,57
102278,,,,1,1,29,29,57,57
102376,,,,1,1,29,29,57,57
102475,,,,1,1,29,29,57,57
102579,,,,1,1,29,29,57,57
102674,,,,1,1,29,29,57,57
102777,,,,1,1,29,29,57,57
102879,,,,1,1,29,29,57,57
102977,,,,1,1,29,29,57,57
103077,,,,1,1,29,29,57,57
103174,,,,1,1,29,29,57,57
103276,,,,1,1,29,29,57,57
103374,,,,1,1,29,29,57,57
103475,,,,1,1,29,29,57,57
103574,,,,1,1,29,29,57,57
103680,,,,1,1,29,29,57,57
103775,,,,1,1,29,29,57,57
103879,,,,1,1,29,29,57,57
103975,,,,1,1,29,29,57,57
104077,,,,1,1,29,29,57,57
104176,,,,1,1,29,29,57,57
104274,,,,1,1,29,29,57,57
104376,,,,1,1,29,29,57,57
104477,,,,1,1,29,29,57,57
104577,,,,1,1,29,29,57,57
104678,,,,1,1,29,29,57,57
104778,,,,1,1,29,29,57,57
104876,,,,1,1,29,29,57,57
104975,,,,1,1,29,29,57,57
105081,,,,1,1,29,29,57,57
105176,,,,1,1,29,29,57,57
105278,,,,1,1,29,29,57,57
105375,,,,1,1,29,29,57,57
105476,,,,1,1,29,29,57,57
105575,,,,1,1,29,29,57,57
105675,,,,1,1,29,29,57,57
105778,,,,1,1,29,29,57,57
105878,,,,1,1,29,29,57,57
105976,,,,1,1,29,29,57,57
106078,,,,1,1,29,29,57,57
106176,,,,1,1,29,29,57,57
106276,,,,1,1,29,29,57,57
106377,,,,1,1,29,29,57,57
106476,,,,1,1,29,29,57,57
106576,,,,1,1,29,29,57,57
106677,,,,1,1,29,29,57,57
106777,,,,1,1,29,29,57,57
106878,,,,1,1,29,29,57,57
106979,,,,1,1,29,29,57,57
107079,,,,1,1,29,29,57,57
107175,,,,1,1,29,29,57,57
107279,,,,1,1,29,29,57,57
107377,,,,1,1,29,29,57,57
107478,,,,1,1,29,29,57,57
107575,,,,1,1,29,29,57,57
107674,,,,1,1,29,29,57,57
107775,,,,1,1,29,29,57,57
107877,,,,1,1,29,29,57,57
107976,,,,1,1,29,29,57,57
108082,,,,1,1,29,29,57,57
108177,,,,1,1,29,29,57,57
108275,,,,1,1,29,29,57,57
108377,,,,1,1,29,29,57,57
108475,,,,1,1,29,29,57,57
108576,,,,1,1,29,29,57,57
108676,,,,1,1,29,29,57,57
108775,,,,1,1,29,29,57,57
108877,,,,1,1,29,29,57,57
108977,,,,1,1,29,29,57,57
109077,,,,1,1,29,29,57,57
109176,,,,1,1,29,29,57,57
109273,,,,1,1,29,29,57,57
109375,,,,1,1,29,29,57,57
109476,,,,1,1,29,29,57,57
109575,,,,1,1,29,29,57,57
109674,,,,1,1,29,29,57,57
109776,,,,1,1,29,29,57,57
109877,,,,1,1,29,29,57,57
109976,,,,1,1,29,29,57,57
110088,,,,1,1,29,29,57,57
110175,,,,1,1,29,29,57,57
110276,,,,1,1,29,29,57,57
110375,,,,1,1,29,29,57,57
110475,,,,1,1,29,29,57,57
110575,,,,1,1,29,29,57,57
110675,,,,1,1,29,29,57,57
110777,,,,1,1,29,29,57,57
110873,,,,1,1,29,29,57,57
110973,,,,1,1,29,29,57,57
111083,,,,1,1,29,29,57,57
111172,,,,1,1,29,29,57,57
111275,,,,1,1,29,29,57,57
111373,,,,1,1,29,29,57,57
111475,,,,1,1,29,29,57,57
111573,,,,1,1,29,29,57,57
111674,,,,1,1,29,29,57,57
111774,,,,1,1,29,29,57,57
111875,,,,1,1,29,29,57,57
111976,,,,1,1,29,29,57,57
112083,,,,1,1,29,29,57,57
112176,,,,1,1,29,29,57,57
112272,,,,1,1,29,29,57,57
112374,,,,1,1,29,29,57,57
112474,,,,1,1,29,29,57,57
112576,,,,1,1,29,29,57,57
112676,,,,1,1,29,29,57,57
112774,,,,1,1,29,29,57,57
112856,,,,1,1,29,29,57,57
112975,,,,1,1,29,29,57,57
113079,,,,1,1,29,29,57,57
113174,,,,1,1,29,29,57,57
113276,,,,1,1,29,29,57,57
113375,,,,1,1,29,29,57,57
113478,,,,1,1,29,29,57,57
113575,,,,1,1,29,29,57,57
113678,,,,1,1,29,29,57,57
113775,,,,1,1,29,29,57,57
113876,,,,1,1,29,29,57,57
113977,,,,1,1,29,29,57,57
114075,,,,1,1,29,29,57,57
114174,,,,1,1,29,29,57,57
114277,,,,1,1,29,29,57,57
114374,,,,1,1,29,29,57,57
114474,,,,1,1,29,29,57,57
114574,,,,1,1,29,29,57,57
114675,,,,1,1,29,29,57,57
114776,,,,1,1,29,29,57,57
114877,,,,1,1,29,29,57,57
114973,,,,1,1,29,29,57,57
115073,,,,1,1,29,29,57,57
115171,,,,1,1,29,29,57,57
115275,,,,1,1,29,29,57,57
115377,,,,1,1,29,29,57,57
115475,,,,1,1,29,29,57,57
115575,,,,1,1,29,29,57,57
115676,,,,1,1,29,29,57,57
115777,,,,1,1,29,29,57,57
115873,,,,1,1,29,29,57,57
115974,,,,1,1,29,29,57,57
116078,,,,1,1,29,29,57,57
116176,,,,1,1,29,29,57,57
116273,,,,1,1,29,29,57,57
116376,,,,1,1,29,29,57,57
116476,,,,1,1,29,29,57,57
116575,,,,1,1,29,29,57,57
116676,,,,1,1,29,29,57,57
116776,,,,1,1,29,29,57,57
116875,,,,1,1,29,29,57,57
116975,,,,1,1,29,29,57,57
117075,,,,1,1,29,29,57,57
117175,,,,1,1,29,29,57,57
117275,,,,1,1,29,29,57,57
117374,,,,1,1,29,29,57,57
117477,,,,1,1,29,29,57,57
117575,,,,1,1,29,29,57,57
117676,,,,1,1,29,29,57,57
117776,,,,1,1,29,29,57,57
117876,,,,1,1,29,29,57,57
117976,,,,1,1,29,29,57,57
118080,,,,1,1,29,29,57,57
118176,,,,1,1,29,29,57,57
118274,,,,1,1,29,29,57,57
118374,,,,1,1,29,29,57,57
118478,,,,1,1,29,29,57,57
118572,,,,1,1,29,29,57,57
118675,,,,1,1,29,29,57,57
118774,,,,1,1,29,29,57,57
118877,,,,1,1,29,29,57,57
118967,,,,1,1,29,29,57,57
119076,,,,1,1,29,29,57,57
119174,,,,1,1,29,29,57,57
119274,,,,1,1,29,29,57,57
119373,,,,1,1,29,29,57,57
119475,,,,1,1,29,29,57,57
119573,,,,1,1,29,29,57,57
119675,,,,1,1,29,29,57,57
119775,,,,1,1,29,29,57,57
119872,,,,1,1,29,29,57,57
119974,,,,1,1,29,29,57,57
120077,,,,1,1,29,29,57,57
120174,,,,1,1,29,29,57,57
120274,,,,1,1,29,29,57,57
120373,,,,1,1,29,29,57,57
120474,,,,1,1,29,29,57,57
120575,,,,1,1,29,29,57,57
120674,,,,1,1,29,29,57,57
120775,,,,1,1,29,29,57,57
120875,,,,1,1,29,29,57,57
120975,,,,1,1,29,29,57,57
121077,,,,1,1,29,29,57,57
121174,,,,1,1,29,29,57,57
121276,,,,1,1,29,29,57,57
121374,,,,1,1,29,29,57,57
121473,,,,1,1,29,29,57,57
121575,,,,1,1,29,29,57,57
121674,,,,1,1,29,29,57,57
121776,,,,1,1,29,29,57,57
121876,,,,1,1,29,29,57,57
121975,,,,1,1,29,29,57,57
122077,,,,1,1,29,29,57,57
122173,,,,1,1,29,29,57,57
122275,,,,1,1,29,29,57,57
122375,,,,1,1,29,29,57,57
122476,,,,1,1,29,29,57,57
122575,,,,1,1,29,29,57,57
122676,,,,1,1,29,29,57,57
122774,,,,1,1,29,29,57,57
122875,,,,1,1,29,29,57,57
122977,,,,1,1,29,29,57,57
123077,,,,1,1,29,29,57,57
123176,,,,1,1,29,29,57,57
123276,,,,1,1,29,29,57,57
123374,,,,1,1,29,29,57,57
123478,,,,1,1,29,29,57,57
123575,,,,1,1,29,29,57,57
123675,,,,1,1,29,29,57,57
123774,,,,1,1,29,29,57,57
123878,,,,1,1,29,29,57,57
123976,,,,1,1,29,29,57,57
124076,,,,1,1,29,29,57,57
124176,,,,1,1,29,29,57,57
124275,,,,1,1,29,29,57,57
124374,,,,1,1,29,29,57,57
124474,,,,1,1,29,29,57,57
124576,,,,1,1,29,29,57,57
124674,,,,1,1,29,29,57,57
124774,,,,1,1,29,29,57,57
124876,,,,1,1,29,29,57,57
124973,,,,1,1,29,29,57,57
125079,,,,1,1,29,29,57,57
125177,,,,1,1,29,29,57,57
125276,,,,1,1,29,29,57,57
125377,,,,1,1,29,29,57,57
125474,,,,1,1,29,29,57,57
125573,,,,1,1,29,29,57,57
125675,,,,1,1,29,29,57,57
125776,,,,1,1,29,29,57,57
125873,,,,1,1,29,29,57,57
125975,,,,1,1,29,29,57,57
126077,,,,1,1,29,29,57,57
126176,,,,1,1,29,29,57,57
126274,,,,1,1,29,29,57,57
126375,,,,1,1,29,29,57,57
126476,,,,1,1,29,29,57,57
126577,,,,1,1,29,29,57,57
126676,,,,1,1,29,29,57,57
126778,,,,1,1,29,29,57,57
126876,,,,1,1,29,29,57,57
126974,,,,1,1,29,29,57,57
127077,,,,1,1,29,29,57,57
127176,,,,1,1,29,29,57,57
127274,,,,1,1,29,29,57,57
127376,,,,1,1,29,29,57,57
127474,,,,1,1,29,29,57,57
127577,,,,1,1,29,29,57,57
127674,,,,1,1,29,29,57,57
127776,,,,1,1,29,29,57,57
127877,,,,1,1,29,29,57,57
127974,,,,1,1,29,29,57,57
128076,,,,1,1,29,29,57,57
128177,,,,1,1,29,29,57,57
128276,,,,1,1,29,29,57,57
128374,,,,1,1,29,29,57,57
128478,,,,1,1,29,29,57,57
128575,,,,1,1,29,29,57,57
128678,,,,1,1,29,29,57,57
128775,,,,1,1,29,29,57,57
128876,,,,1,1,29,29,57,57
128977,,,,1,1,29,29,57,57
129078,,,,1,1,29,29,57,57
129176,,,,1,1,29,29,57,57
129275,,,,1,1,29,29,57,57
129375,,,,1,1,29,29,57,57
129474,,,,1,1,29,29,57,57
129576,,,,1,1,29,29,57,57
129675,,,,1,1,29,29,57,57
129776,,,,1,1,29,29,57,57
129875,,,,1,1,29,29,57,57
129976,,,,1,1,29,29,57,57
130077,,,,1,1,29,29,57,57
130176,,,,1,1,29,29,57,57
130278,,,,1,1,29,29,57,57
130374,,,,1,1,29,29,57,57
130477,,,,1,1,29,29,57,57
130574,,,,1,1,29,29,57,57
130676,,,,1,1,29,29,57,57
130775,,,,1,1,29,29,57,57
130877,,,,1,1,29,29,57,57
130976,,,,1,1,29,29,57,57
131077,,,,1,1,29,29,57,57
131175,,,,1,1,29,29,57,57
131275,,,,1,1,29,29,57,57
131377,,,,1,1,29,29,57,57
131474,,,,1,1,29,29,57,57
131578,,,,1,1,29,29,57,57
131675,,,,1,1,29,29,57,57
131775,,,,1,1,29,29,57,57
131876,,,,1,1,29,29,57,57
131974,,,,1,1,29,29,57,57
132077,,,,1,1,29,29,57,57
132173,,,,1,1,29,29,57,57
132274,,,,1,1,29,29,57,57
132376,,,,1,1,29,29,57,57
132474,,,,1,1,29,29,57,57
132575,,,,1,1,29,29,57,57
132676,,,,1,1,29,29,57,57
132777,,,,1,1,29,29,57,57
132876,,,,1,1,29,29,57,57
132977,,,,1,1,29,29,57,57
133076,,,,1,1,29,29,57,57
133175,,,,1,1,29,29,57,57
133275,,,,1,1,29,29,57,57
133376,,,,1,1,29,29,57,57
133475,,,,1,1,29,29,57,57
133576,,,,1,1,29,29,57,57
133674,,,,1,1,29,29,57,57
133776,,,,1,1,29,29,57,57
133878,,,,1,1,29,29,57,57
133976,,,,1,1,29,29,57,57
134078,,,,1,1,29,29,57,57
134176,,,,1,1,29,29,57,57
134276,,,,1,1,29,29,57,57
134377,,,,1,1,29,29,57,57
134477,,,,1,1,29,29,57,57
134573,,,,1,1,29,29,57,57
134674,,,,1,1,29,29,57,57
134776,,,,1,1,29,29,57,57
134877,,,,1,1,29,29,57,57
134977,,,,1,1,29,29,57,57
135079,,,,1,1,29,29,57,57
135175,,,,1,1,29,29,57,57
135276,,,,1,1,29,29,57,57
135378,,,,1,1,29,29,57,57
135475,,,,1,1,29,29,57,57
135576,,,,1,1,29,29,57,57
135679,,,,1,1,29,29,57,57
135776,,,,1,1,29,29,57,57
135874,,,,1,1,29,29,57,57
135976,,,,1,1,29,29,57,57
136075,,,,1,1,29,29,57,57
136174,,,,1,1,29,29,57,57
136276,,,,1,1,29,29,57,57
136376,,,,1,1,29,29,57,57
136475,,,,1,1,29,29,57,57
136575,,,,1,1,29,29,57,57
136675,,,,1,1,29,29,57,57
136776,,,,1,1,29,29,57,57
136876,,,,1,1,29,29,57,57
136973,,,,1,1,29,29,57,57
137077,,,,1,1,29,29,57,57
137174,,,,1,1,29,29,57,57
137275,,,,1,1,29,29,57,57
137377,,,,1,1,29,29,57,57
137477,,,,1,1,29,29,57,57
137575,,,,1,1,29,29,57,57
137676,,,,1,1,29,29,57,57
137776,,,,1,1,29,29,57,57
137877,,,,1,1,29,29,57,57
137977,,,,1,1,29,29,57,57
138079,,,,1,1,29,29,57,57
138176,,,,1,1,29,29,57,57
138275,,,,1,1,29,29,57,57
138375,,,,1,1,29,29,57,57
138476,,,,1,1,29,29,57,57
138577,,,,1,1,29,29,57,57
138677,,,,1,1,29,29,57,57
138776,,,,1,1,29,29,57,57
138877,,,,1,1,29,29,57,57
138976,,,,1,1,29,29,57,57
139077,,,,1,1,29,29,57,57
139176,,,,1,1,29,29,57,57
139275,,,,1,1,29,29,57,57
139377,,,,1,1,29,29,57,57
139478,,,,1,1,29,29,57,57
139575,,,,1,1,29,29,57,57
139676,,,,1,1,29,29,57,57
139776,,,,1,1,29,29,57,57
139875,,,,1,1,29,29,57,57
139977,,,,1,1,29,29,57,57
140090,,,,1,1,29,29,57,57
140176,,,,1,1,29,29,57,57
140277,,,,1,1,29,29,57,57
140378,,,,1,1,29,29,57,57
140477,,,,1,1,29,29,57,57
140577,,,,1,1,29,29,57,57
140674,,,,1,1,29,29,57,57
140775,,,,1,1,29,29,57,57
140876,,,,1,1,29,29,57,57
140977,,,,1,1,29,29,57,57
141087,,,,1,1,29,29,57,57
141176,,,,1,1,29,29,57,57
141276,,,,1,1,29,29,57,57
141375,,,,1,1,29,29,57,57
141477,,,,1,1,29,29,57,57
141576,,,,1,1,29,29,57,57
141677,,,,1,1,29,29,57,57
141777,,,,1,1,29,29,57,57
141875,,,,1,1,29,29,57,57
141978,,,,1,1,29,29,57,57
142085,,,,1,1,29,29,57,57
142176,,,,1,1,29,29,57,57
142276,,,,1,1,29,29,57,57
142376,,,,1,1,29,29,57,57
142476,,,,1,1,29,29,57,57
142573,,,,1,1,29,29,57,57
142675,,,,1,1,29,29,57,57
142776,,,,1,1,29,29,57,57
142874,,,,1,1,29,29,57,57
142974,,,,1,1,29,29,57,57
143086,,,,1,1,29,29,57,57
143176,,,,1,1,29,29,57,57
143275,,,,1,1,29,29,57,57
143375,,,,1,1,29,29,57,57
143474,,,,1,1,29,29,57,57
143573,,,,1,1,29,29,57,57
143678,,,,1,1,29,29,57,57
143774,,,,1,1,29,29,57,57
143877,,,,1,1,29,29,57,57
143976,,,,1,1,29,29,57,57
144076,,,,1,1,29,29,57,57
144174,,,,1,1,29,29,57,57
144274,,,,1,1,29,29,57,57
144375,,,,1,1,29,29,57,57
144477,,,,1,1,29,29,57,57
144574,,,,1,1,29,29,57,57
144678,,,,1,1,29,29,57,57
144776,,,,1,1,29,29,57,57
144877,,,,1,1,29,29,57,57
144975,,,,1,1,29,29,57,57
145080,,,,1,1,29,29,57,57
145177,,,,1,1,29,29,57,57
145275,,,,1,1,29,29,57,57
145376,,,,1,1,29,29,57,57
145475,,,,1,1,29,29,57,57
145575,,,,1,1,29,29,57,57
145676,,,,1,1,29,29,57,57
145776,,,,1,1,29,29,57,57
145875,,,,1,1,29,29,57,57
145977,,,,1,1,29,29,57,57
146077,,,,1,1,29,29,57,57
146176,,,,1,1,29,29,57,57
146276,,,,1,1,29,29,57,57
146376,,,,1,1,29,29,57,57
146477,,,,1,1,29,29,57,57
146575,,,,1,1,29,29,57,57
146675,,,,1,1,29,29,57,57
146778,,,,1,1,29,29,57,57
146874,,,,1,1,29,29,57,57
146975,,,,1,1,29,29,57,57
147077,,,,1,1,29,29,57,57
147174,,,,1,1,29,29,57,57
147275,,,,1,1,29,29,57,57
147377,,,,1,1,29,29,57,57
147476,,,,1,1,29,29,57,57
147578,,,,1,1,29,29,57,57
147675,,,,1,1,29,29,57,57
147775,,,,1,1,29,29,57,57
147879,,,,1,1,29,29,57,57
147977,,,,1,1,29,29,57,57
148093,,,,1,1,29,29,57,57
148175,,,,1,1,29,29,57,57
148276,,,,1,1,29,29,57,57
148377,,,,1,1,29,29,57,57
148478,,,,1,1,29,29,57,57
148578,,,,1,1,29,29,57,57
148677,,,,1,1,29,29,57,57
148775,,,,1,1,29,29,57,57
148879,,,,1,1,29,29,57,57
148977,,,,1,1,29,29,57,57
149099,,,,1,1,29,29,57,57
149176,,,,1,1,29,29,57,57
149275,,,,1,1,29,29,57,57
149378,,,,1,1,29,29,57,57
149478,,,,1,1,29,29,57,57
149577,,,,1,1,29,29,57,57
149678,,,,1,1,29,29,57,57
149778,,,,1,1,29,29,57,57
149876,,,,1,1,29,29,57,57
149972,,,,1,1,29,29,57,57
150100,,,,1,1,29,29,57,57
