[camera]
# width=480
# height=640
# width=720
# height=1280
# width=1536
# height=1024
# width=640
# height=480
# fps=30

[detection]
tag_pixel_width = 100
widen_radius = 15

[arena]
nleds = 113#198
ring_r = 30 # in cm
origo_offset = [360, 360] # in pixels
cm_per_pixel = 0.1
baudrate = 115200#9600###921600#

[setup]
label = "Crazy"

    [[setup.suns]]
    link_factor = 2
    green = 255
    width = 11
    [[setup.suns]]
    blue = 255
    link_factor = 1
    azimuth = 50
    [[setup.suns]]
    link_factor = 0
    azimuth = 100
    red = 255
    [[setup.suns]]
    link_factor = -1
    green = 255
    azimuth = 150
    red = 255
    [[setup.suns]]
    blue = 255
    link_factor = -2
    azimuth = 200
    red = 255
    [[setup.suns]]
    blue = 255
    link_factor = 0.5
    green = 255
    azimuth = 250
    [[setup.suns]]
    blue = 255
    link_factor = -0.5
    green = 255
    azimuth = 300
    red = 255

[experiment]
datetime = 2023-12-09T12:16:09.597Z

ms,x,y,θ,start1,stop1,start2,stop2,start3,stop3,start4,stop4,start5,stop5,start6,stop6,start7,stop7
3638,386.2643572010145,622.2289454197105,2.1040058559779355,72,82,55,55,32,32,10,10,101,101,98,98,76,76
3738,385.06949262714306,620.3030382523524,2.208471478767554,75,85,56,56,32,32,8,8,97,97,99,99,75,75
3838,383.8637450889297,619.4231661786278,2.3455474804139387,80,90,59,59,32,32,6,6,92,92,101,101,74,74
3938,382.12782071328394,619.4967982124227,2.4646902776704698,85,95,61,61,32,32,4,4,88,88,102,102,73,73
4038,382.1337108710185,619.2251756177334,2.6510085558850145,91,101,64,64,32,32,113,113,81,81,103,103,71,71
4138,382.6635663021174,617.9227121351073,2.8581763324776293,99,109,68,68,32,32,110,110,74,74,105,105,69,69
4238,381.84429043617183,616.2071716167279,3.0254972755606047,105,2,71,71,32,32,107,107,68,68,107,107,68,68
4338,380.7876888200251,615.2668425266464,-3.0878295475312587,111,8,74,74,32,32,104,104,62,62,108,108,66,66
4438,381.45877871315463,615.1901537319873,-2.8765386095135383,6,16,78,78,32,32,100,100,54,54,110,110,65,65
4538,381.4087862763579,615.5230285738512,-2.660280487850597,13,23,82,82,32,32,96,96,46,46,112,112,63,63
4638,380.5893576132381,614.7905635957792,-2.396195722554126,23,33,87,87,32,32,91,91,37,37,1,1,60,60
4738,379.9218079482342,615.2579281685755,-2.1472229870731168,32,42,91,91,32,32,87,87,28,28,4,4,58,58
4838,379.16150108582735,614.9788466579755,-1.8659872555021908,42,52,96,96,32,32,82,82,18,18,6,6,55,55
4938,379.36689496812664,613.675338567919,-1.679858300930659,49,59,99,99,32,32,78,78,11,11,8,8,54,54
5038,378.8430108726884,612.812258286071,-1.477010613153913,56,66,103,103,32,32,75,75,4,4,10,10,52,52
5138,375.75727917906835,613.5236360752964,-1.341741257598357,61,71,106,106,32,32,72,72,112,112,11,11,51,51
5238,375.25955384057136,613.5897103231766,-1.1168326094323122,69,79,110,110,32,32,68,68,104,104,13,13,49,49
5338,378.27691148672614,612.8839619075075,-0.9301388202391392,76,86,113,113,32,32,65,65,97,97,15,15,47,47
5438,382.380489233993,611.820266858979,-0.8225704118917526,79,89,2,2,32,32,63,63,93,93,16,16,46,46
5538,384.84302964496885,610.3879866390789,-0.9095617783694969,76,86,113,113,32,32,64,64,96,96,15,15,47,47
5638,387.10923122056306,611.2658648363808,-1.2230780014418428,65,75,108,108,32,32,70,70,108,108,12,12,50,50
5738,388.4645313842801,612.8405840299139,-1.5215396824327283,54,64,102,102,32,32,75,75,6,6,9,9,52,52
5838,387.05954002361483,612.7203508416409,-1.769724367174058,45,55,98,98,32,32,80,80,14,14,7,7,55,55
5938,385.62806958408413,612.3854026933903,-1.9924765338451373,37,47,94,94,32,32,84,84,22,22,5,5,57,57
6038,385.9594725493145,612.8104579877047,-2.2284069703634897,29,39,90,90,32,32,88,88,31,31,3,3,59,59
6138,388.78761811589334,613.9837837410099,-2.440084018806893,21,31,86,86,32,32,92,92,39,39,1,1,61,61
6238,388.2131146172055,614.7565707594908,-2.6830851091419787,12,22,81,81,32,32,96,96,47,47,112,112,63,63
6338,386.1496223557399,614.9464610695055,-2.7787063089096837,9,19,80,80,32,32,98,98,51,51,111,111,64,64
6438,386.5425605291051,615.2772307970506,-2.8108401669078136,8,18,79,79,32,32,99,99,52,52,111,111,64,64
6538,387.4984154658763,615.3143543349992,-2.7738031353082064,9,19,80,80,32,32,98,98,51,51,111,111,64,64
6638,387.9558831569965,614.627278469605,-2.7632167326152723,10,20,80,80,32,32,98,98,50,50,111,111,64,64
6738,388.2466463861621,613.9203474862868,-2.7278896976103457,11,21,81,81,32,32,97,97,49,49,111,111,63,63
6838,387.6767754195843,613.1985840777202,-2.710127050125009,12,22,81,81,32,32,97,97,48,48,112,112,63,63
6938,387.9706714510286,613.3815455167754,-2.7091198662995333,12,22,81,81,32,32,97,97,48,48,112,112,63,63
7038,388.2985704020292,612.617780457625,-2.6973292256162065,12,22,81,81,32,32,97,97,48,48,112,112,63,63
7138,387.81882676565215,612.174273345009,-2.685846208245496,12,22,81,81,32,32,96,96,47,47,112,112,63,63
7238,387.8943382976933,612.0544046573461,-2.6765365828347933,13,23,82,82,32,32,96,96,47,47,112,112,63,63
7338,387.9179723820673,612.4550918031263,-2.670798654544811,13,23,82,82,32,32,96,96,47,47,112,112,63,63
7438,387.6655305184552,612.771162378259,-2.6606768560075675,13,23,82,82,32,32,96,96,46,46,112,112,63,63
7538,388.0436128026905,612.6349728006142,-2.6594109292648587,13,23,82,82,32,32,96,96,46,46,112,112,63,63
7638,388.1122179960082,612.3808253486696,-2.651371504474826,14,24,82,82,32,32,96,96,46,46,112,112,63,63
7738,388.1444879974517,612.8557004875272,-2.6402023853798484,14,24,82,82,32,32,96,96,46,46,112,112,62,62
7838,387.5338314130246,612.7190253047773,-2.6032790493399456,15,25,83,83,32,32,95,95,44,44,113,113,62,62
7938,387.5207030500033,612.6480258225614,-2.5098750259501705,19,29,85,85,32,32,93,93,41,41,113,113,61,61
8038,387.17297676595274,612.2738261804353,-2.4288838981332,22,32,86,86,32,32,92,92,38,38,1,1,61,61
8138,388.05077994814775,612.0532557468886,-2.320432600856673,26,36,88,88,32,32,90,90,34,34,2,2,60,60
8238,388.26789833385635,611.9717076768584,-2.235326952704933,29,39,89,89,32,32,88,88,31,31,3,3,59,59
8338,387.4588684209734,611.5494205803946,-2.204870729926257,30,40,90,90,32,32,88,88,30,30,3,3,58,58
8438,387.33751915089704,611.449086797054,-2.18522679771421,30,40,90,90,32,32,87,87,29,29,3,3,58,58
8538,386.9358081274597,611.6302846266998,-2.1656116376193406,31,41,91,91,32,32,87,87,29,29,3,3,58,58
8638,386.9660359488218,611.8737002987539,-2.1177610064399666,33,43,92,92,32,32,86,86,27,27,4,4,58,58
8738,387.3069379215648,611.8426133109685,-2.0833352923501773,34,44,92,92,32,32,86,86,26,26,4,4,57,57
8838,386.93292229665906,611.6616377593449,-2.0253292516924244,36,46,93,93,32,32,85,85,24,24,5,5,57,57
8938,385.9781975458844,611.4651121932867,-2.0027060126320695,37,47,94,94,32,32,84,84,23,23,5,5,57,57
9038,387.1004366203494,611.6719329716827,-1.9688352911576612,38,48,94,94,32,32,83,83,22,22,5,5,56,56
9138,388.4704261557783,611.9156839110047,-1.9273293562502196,40,50,95,95,32,32,83,83,20,20,6,6,56,56
9238,388.5699154267977,611.5955561098659,-1.908748462124148,40,50,95,95,32,32,82,82,19,19,6,6,56,56
9338,387.790794723649,611.2582754116761,-1.8909704288383995,41,51,96,96,32,32,82,82,19,19,6,6,56,56
9438,387.95105828929053,611.0025029218507,-1.8653209162091893,42,52,96,96,32,32,82,82,18,18,6,6,55,55
9538,388.99078948804436,611.176275682834,-1.8367511082486185,43,53,97,97,32,32,81,81,17,17,6,6,55,55
9638,389.9476000791529,611.0786807133545,-1.8112055415124788,44,54,97,97,32,32,81,81,16,16,7,7,55,55
9738,389.43165689696593,611.5504754342869,-1.819517067363181,44,54,97,97,32,32,81,81,16,16,7,7,55,55
9838,388.64856514327926,611.1837576375259,-1.8194395511606059,44,54,97,97,32,32,81,81,16,16,7,7,55,55
9938,389.9879491520052,610.8837621910957,-1.823786479677032,43,53,97,97,32,32,81,81,16,16,7,7,55,55
10038,390.34818749580273,610.8115445682828,-1.8169145834325893,44,54,97,97,32,32,81,81,16,16,7,7,55,55
10138,389.25492029700655,610.8282327735327,-1.827051917041717,43,53,97,97,32,32,81,81,16,16,7,7,55,55
10238,389.034796059308,610.6185943013548,-1.8225584400416535,43,53,97,97,32,32,81,81,16,16,7,7,55,55
10338,388.98427274826145,610.3203463609884,-1.8308525435577307,43,53,97,97,32,32,81,81,17,17,7,7,55,55
10438,389.6205133942687,610.8638166146245,-1.8349795745340767,43,53,97,97,32,32,81,81,17,17,6,6,55,55
10538,389.0443881151671,611.0941686265851,-1.83131912530269,43,53,97,97,32,32,81,81,17,17,7,7,55,55
10638,388.8090334905183,611.1569732584345,-1.8273947904467567,43,53,97,97,32,32,81,81,17,17,7,7,55,55
10738,388.37582589755067,611.1027678414766,-1.8216418358936615,43,53,97,97,32,32,81,81,16,16,7,7,55,55
10838,388.6120507413619,611.1620604871619,-1.7850548040839203,45,55,98,98,32,32,80,80,15,15,7,7,55,55
10938,388.6399958495913,611.1530735709034,-1.778087343695464,45,55,98,98,32,32,80,80,15,15,7,7,55,55
11038,388.08540635707755,611.0220964234404,-1.7689506950590779,45,55,98,98,32,32,80,80,14,14,7,7,55,55
11138,388.2544778998737,610.8920330723073,-1.7563038420264543,46,56,98,98,32,32,80,80,14,14,7,7,54,54
11238,387.9591710256993,610.863823284818,-1.7346340952968202,47,57,98,98,32,32,79,79,13,13,7,7,54,54
11338,387.8289675761866,610.994301084426,-1.7394035794521232,46,56,98,98,32,32,79,79,13,13,7,7,54,54
11438,388.5913630978154,611.6507134859783,-1.7392784294032473,46,56,98,98,32,32,79,79,13,13,7,7,54,54
11538,389.4716155388897,611.7572424065291,-1.7363359910373297,47,57,98,98,32,32,79,79,13,13,7,7,54,54
11638,388.83878418775925,611.9155041145946,-1.7396977478913378,46,56,98,98,32,32,79,79,13,13,7,7,54,54
11738,387.94067642678937,611.4125741039239,-1.7555695058905825,46,56,98,98,32,32,80,80,14,14,7,7,54,54
11838,387.9542066934078,611.4961058219385,-1.7674756377881142,45,55,98,98,32,32,80,80,14,14,7,7,55,55
11938,388.63170113899776,611.9173915947879,-1.7794368222358374,45,55,98,98,32,32,80,80,15,15,7,7,55,55
12038,388.2494576063756,612.0408892091425,-1.7831227504322555,45,55,98,98,32,32,80,80,15,15,7,7,55,55
12138,387.46335455112603,612.0341462861016,-1.7885795343463942,45,55,98,98,32,32,80,80,15,15,7,7,55,55
12238,386.5620344561196,612.4502058175059,-1.8016790692093008,44,54,97,97,32,32,80,80,16,16,7,7,55,55
12338,386.05537019229575,612.7132370252609,-1.8166428438042455,44,54,97,97,32,32,81,81,16,16,7,7,55,55
12438,386.4339359602188,613.5004622638636,-1.82594548730569,43,53,97,97,32,32,81,81,16,16,7,7,55,55
12538,386.3046513352501,614.2164841821253,-1.8401838126083818,43,53,97,97,32,32,81,81,17,17,6,6,55,55
12638,386.01455117083697,614.0756358788562,-1.8924141375260752,41,51,96,96,32,32,82,82,19,19,6,6,56,56
12738,385.7674256102239,613.876999892469,-1.9248653470323185,40,50,95,95,32,32,83,83,20,20,6,6,56,56
12838,386.0647007809506,613.8819261876461,-1.9741977700816178,38,48,94,94,32,32,84,84,22,22,5,5,56,56
12938,386.9986284309991,614.4763376199892,-2.041381398190751,36,46,93,93,32,32,85,85,24,24,5,5,57,57
13038,387.0882054089692,613.8719251533801,-2.1189514451952984,33,43,92,92,32,32,86,86,27,27,4,4,58,58
13138,386.5462757296476,613.9809682508022,-2.2044737441807123,30,40,90,90,32,32,88,88,30,30,3,3,58,58
13238,386.3591357179,614.1457030081172,-2.2895633867073455,27,37,89,89,32,32,89,89,33,33,2,2,59,59
13338,386.50857972608424,614.7845924178463,-2.3492963332101864,24,34,87,87,32,32,90,90,35,35,2,2,60,60
13438,386.3451032684686,616.0634745315357,-2.4392516696787587,21,31,86,86,32,32,92,92,39,39,1,1,61,61
13538,384.82003460236854,616.8242051656525,-2.551904773881461,17,27,84,84,32,32,94,94,43,43,113,113,62,62
13638,384.41684421848197,617.6670939567209,-2.6085426274363046,15,25,83,83,32,32,95,95,45,45,113,113,62,62
13738,384.03667841420383,617.753444248042,-2.667369689293321,13,23,82,82,32,32,96,96,47,47,112,112,63,63
13838,384.89135840805835,618.0218160699781,-2.714411787522558,11,21,81,81,32,32,97,97,48,48,112,112,63,63
13938,385.24028532933306,617.9528118295614,-2.7498098956103956,10,20,80,80,32,32,98,98,50,50,111,111,63,63
14038,384.68329270233806,617.7821228688115,-2.780741379587249,9,19,80,80,32,32,98,98,51,51,111,111,64,64
14139,385.06555777609395,617.2275271849684,-2.802194476975752,8,18,79,79,32,32,98,98,52,52,111,111,64,64
14238,385.90659698155633,617.013733447439,-2.8517492300583993,6,16,78,78,32,32,99,99,53,53,110,110,64,64
14338,386.19554237124055,617.5027828433607,-2.8702517588788266,6,16,78,78,32,32,100,100,54,54,110,110,64,64
14438,386.06460904225526,617.873913340025,-2.896808644228838,5,15,78,78,32,32,100,100,55,55,110,110,65,65
14538,386.1879701082424,617.4393404945206,-2.9053011047158006,4,14,77,77,32,32,100,100,55,55,110,110,65,65
14638,386.7658425626632,617.0703030170973,-2.914504674027244,4,14,77,77,32,32,100,100,56,56,110,110,65,65
14738,387.2253016850469,617.0082594977828,-2.9102720706425926,4,14,77,77,32,32,100,100,55,55,110,110,65,65
14838,388.0422197334157,617.0192315385244,-2.896651420527007,5,15,78,78,32,32,100,100,55,55,110,110,65,65
14938,388.0215056169051,616.6231399865683,-2.8842906330428186,5,15,78,78,32,32,100,100,55,55,110,110,65,65
15038,387.75516175329864,616.3485171805976,-2.8722244747710186,6,16,78,78,32,32,100,100,54,54,110,110,64,64
15138,387.9409803109495,616.1799026777704,-2.8637569408320687,6,16,78,78,32,32,100,100,54,54,110,110,64,64
15238,387.5290514735442,616.0186315847664,-2.8557715309839753,6,16,78,78,32,32,99,99,53,53,110,110,64,64
15338,387.33834819001754,616.510685342081,-2.836104155640432,7,17,79,79,32,32,99,99,53,53,110,110,64,64
15438,387.36280094088903,617.1898984553326,-2.7941702053576907,8,18,79,79,32,32,98,98,51,51,111,111,64,64
15538,388.05090783135756,617.763614575643,-2.7330876000945525,11,21,81,81,32,32,97,97,49,49,111,111,63,63
15638,387.7139670670151,617.5873961968638,-2.689866081494006,12,22,81,81,32,32,96,96,48,48,112,112,63,63
15738,386.5559538743931,617.6727480979176,-2.642746656997491,14,24,82,82,32,32,96,96,46,46,112,112,62,62
15838,386.8816226948902,617.7193210514984,-2.6219476435005262,15,25,83,83,32,32,95,95,45,45,112,112,62,62
15938,386.3405756425933,617.0458326642781,-2.597497684236605,16,26,83,83,32,32,95,95,44,44,113,113,62,62
16038,386.0813614932634,616.7974621180833,-2.565336976714486,17,27,84,84,32,32,94,94,43,43,113,113,62,62
16138,385.8498219810433,616.4247059018567,-2.5420448748153825,18,28,84,84,32,32,94,94,42,42,113,113,62,62
16238,385.8598678602951,616.1786379570328,-2.4671794975378187,20,30,85,85,32,32,92,92,40,40,1,1,61,61
16338,385.55937070420777,616.5697041698311,-2.3955847807924537,23,33,87,87,32,32,91,91,37,37,1,1,60,60
16438,385.54813793091665,616.4086884819802,-2.38156023363765,23,33,87,87,32,32,91,91,36,36,2,2,60,60
16538,385.977236022375,616.373681887719,-2.3481312319957155,25,35,87,87,32,32,90,90,35,35,2,2,60,60
16638,385.4965915009122,615.8742506019361,-2.288422545954746,27,37,89,89,32,32,89,89,33,33,2,2,59,59
16738,385.309687569832,615.4481841304354,-2.225568121857241,29,39,90,90,32,32,88,88,31,31,3,3,59,59
16838,385.8419729354663,615.1384503385286,-2.166907063157458,31,41,91,91,32,32,87,87,29,29,3,3,58,58
16938,385.94020163518394,614.4268222194377,-2.1299240055606994,32,42,91,91,32,32,86,86,27,27,4,4,58,58
17038,386.6765538321793,614.130311677879,-2.0873762903874997,34,44,92,92,32,32,86,86,26,26,4,4,57,57
17138,386.4932635239386,613.8948576527708,-2.0477748901636357,35,45,93,93,32,32,85,85,24,24,5,5,57,57
17238,386.3891908627061,613.9109592503598,-1.9688851390972182,38,48,94,94,32,32,83,83,22,22,5,5,56,56
17338,386.16456794453717,613.799704605653,-1.9353358810444543,39,49,95,95,32,32,83,83,20,20,6,6,56,56
17438,386.65132866195415,613.3720442392653,-1.8940292174595805,41,51,96,96,32,32,82,82,19,19,6,6,56,56
17538,388.7173934416862,614.0423947299652,-1.8536431292318463,42,52,96,96,32,32,81,81,17,17,6,6,55,55
17638,388.38840159047686,613.713955141101,-1.8383042271158943,43,53,97,97,32,32,81,81,17,17,6,6,55,55
17738,388.013047437409,613.9202413073642,-1.8018109706465026,44,54,97,97,32,32,80,80,16,16,7,7,55,55
17838,387.52451297221535,613.7806818527175,-1.767961992600729,45,55,98,98,32,32,80,80,14,14,7,7,55,55
17938,388.27381951486575,613.4579982975037,-1.7269836155895217,47,57,99,99,32,32,79,79,13,13,7,7,54,54
18038,389.21887263776614,612.849228727681,-1.67586543077212,49,59,100,100,32,32,78,78,11,11,8,8,54,54
18138,389.86185173533283,612.1235861886689,-1.6370137551488761,50,60,100,100,32,32,78,78,10,10,8,8,53,53
18238,389.5383360684757,611.3617796270438,-1.6102045890862524,51,61,101,101,32,32,77,77,9,9,8,8,53,53
18338,390.01480688356895,610.4989717913394,-1.5445017227527251,53,63,102,102,32,32,76,76,6,6,9,9,53,53
18438,389.3957917869619,609.3154116675304,-1.5404596753364206,54,64,102,102,32,32,76,76,6,6,9,9,53,53
18538,389.94735659822106,609.010310941902,-1.5545190777770053,53,63,102,102,32,32,76,76,7,7,9,9,53,53
18638,390.09606738461525,608.942667845799,-1.5869213176101282,52,62,101,101,32,32,77,77,8,8,9,9,53,53
18738,389.9416519270957,608.9429995129798,-1.6633605161506018,49,59,100,100,32,32,78,78,11,11,8,8,54,54
18838,390.2760514912777,609.1230500317283,-1.7106944272367548,47,57,99,99,32,32,79,79,12,12,8,8,54,54
18938,389.59916251316463,608.6568521583647,-1.749096595971615,46,56,98,98,32,32,80,80,14,14,7,7,54,54
19038,389.27328142123247,608.99584686632,-1.7809107159268034,45,55,98,98,32,32,80,80,15,15,7,7,55,55
19139,389.7831510750956,609.5524995468621,-1.8143167055868978,44,54,97,97,32,32,81,81,16,16,7,7,55,55
19238,389.99376680229244,609.5093954982804,-1.871904991420263,42,52,96,96,32,32,82,82,18,18,6,6,55,55
19338,389.6663546722989,610.4981833686538,-1.9284345071241578,40,50,95,95,32,32,83,83,20,20,6,6,56,56
19438,388.4893028961859,611.0934486424964,-1.9733678851643828,38,48,94,94,32,32,84,84,22,22,5,5,56,56
19538,387.18579995449227,612.5249145665632,-2.0717363940340157,34,44,92,92,32,32,85,85,25,25,4,4,57,57
19638,386.05848835181166,613.2729501815257,-2.1285889177237376,32,42,91,91,32,32,86,86,27,27,4,4,58,58
19738,385.06268094743587,612.9259929040303,-2.1855516693396884,30,40,90,90,32,32,87,87,29,29,3,3,58,58
19838,383.8184817446285,613.5171699016036,-2.2718768700310434,27,37,89,89,32,32,89,89,32,32,3,3,59,59
19938,383.3810738437218,614.7553130117949,-2.342559685699365,25,35,88,88,32,32,90,90,35,35,2,2,60,60
20038,383.76826854178194,615.6165753583056,-2.423965066282533,22,32,86,86,32,32,92,92,38,38,1,1,60,60
20138,383.2876523592446,614.785271863296,-2.5024445185787765,19,29,85,85,32,32,93,93,41,41,113,113,61,61
20238,382.94530606130934,613.9238820829539,-2.5561666774403617,17,27,84,84,32,32,94,94,43,43,113,113,62,62
20338,381.8968647984525,612.9677154481136,-2.6004849084301602,15,25,83,83,32,32,95,95,44,44,113,113,62,62
20438,382.37578419067466,612.4338535718131,-2.633259749551968,14,24,82,82,32,32,95,95,45,45,112,112,62,62
20538,382.51358456446076,611.246536377827,-2.6600726398048367,13,23,82,82,32,32,96,96,46,46,112,112,63,63
20638,381.72494747835105,609.5567196462132,-2.7076123590671877,12,22,81,81,32,32,97,97,48,48,112,112,63,63
20738,382.41830209032474,608.9685471770156,-2.7410118344888805,10,20,80,80,32,32,97,97,49,49,111,111,63,63
20838,382.7202443175091,608.4003701122454,-2.788528548425858,9,19,80,80,32,32,98,98,51,51,111,111,64,64
20938,382.3681127931882,608.1384305116328,-2.843816755361908,7,17,79,79,32,32,99,99,53,53,110,110,64,64
21038,382.3103250205707,608.0206201228931,-2.889913504196414,5,15,78,78,32,32,100,100,55,55,110,110,65,65
21139,381.9663408662563,607.8190305472809,-2.9401068181775227,3,13,77,77,32,32,101,101,57,57,110,110,65,65
21238,381.44546415583056,608.067830883004,-2.9937056642893554,1,11,76,76,32,32,102,102,58,58,109,109,66,66
21338,380.6956493322503,607.7157402036285,-3.0671454460491256,112,9,75,75,32,32,103,103,61,61,108,108,66,66
21438,380.58938189987725,607.5514847923297,-3.1152749439961824,110,7,74,74,32,32,104,104,63,63,108,108,67,67
21538,380.4690877906519,606.3964182081809,3.096262294076238,107,4,72,72,32,32,105,105,65,65,107,107,67,67
21638,379.1591688073843,604.7902129714886,2.9906143752865817,104,1,70,70,32,32,107,107,69,69,106,106,68,68
21738,379.26880443871744,603.378594246044,2.910063281934009,101,111,69,69,32,32,109,109,72,72,106,106,69,69
21838,379.8882436147939,602.6722912509128,2.764646906534419,95,105,66,66,32,32,111,111,77,77,104,104,70,70
21938,378.9483091282938,602.2111900548543,2.5863135603061504,89,99,63,63,32,32,2,2,84,84,103,103,72,72
22038,377.4132444354053,601.2202037490891,2.416357622383296,83,93,60,60,32,32,5,5,90,90,101,101,73,73
22138,376.40413599488795,600.8659784590263,2.275071400975416,78,88,58,58,32,32,7,7,95,95,100,100,75,75
22238,376.802988528984,601.8761735905789,2.1610763127642008,74,84,56,56,32,32,9,9,99,99,99,99,76,76
22338,379.2960209819511,601.8771671276357,2.1346929969018626,73,83,55,55,32,32,10,10,100,100,99,99,76,76
22438,379.8765505763314,601.9494246658941,2.0631575581913033,70,80,54,54,32,32,11,11,103,103,98,98,77,77
22538,376.6134561391541,600.8523158162257,1.921837009762573,65,75,51,51,32,32,14,14,108,108,97,97,78,78
22638,375.740823734528,600.8866430634592,1.8170356602357,61,71,49,49,32,32,15,15,111,111,96,96,79,79
22738,376.0792853438074,600.1646938736935,1.7114905774117257,58,68,47,47,32,32,17,17,2,2,95,95,80,80
22838,377.37356781814276,599.7545286094369,1.6544644317156505,56,66,46,46,32,32,18,18,4,4,94,94,80,80
22938,376.6143855308452,598.6783921582792,1.5338997986489225,51,61,44,44,32,32,20,20,9,9,93,93,81,81
23038,374.3071485730932,597.3242766280993,1.3839340095814694,46,56,42,42,32,32,23,23,14,14,92,92,83,83
23138,371.48839656379687,596.2261430513857,1.2758726315920428,42,52,40,40,32,32,25,25,18,18,91,91,84,84
23238,372.79299010558435,596.1760814074934,1.187059431413696,39,49,38,38,32,32,27,27,21,21,90,90,84,84
23338,371.9093413244234,596.0793211936256,1.0004148996540099,32,42,35,35,32,32,30,30,28,28,88,88,86,86
23438,368.9683259802107,595.969634102412,0.766796650915254,24,34,30,30,32,32,34,34,36,36,86,86,88,88
23538,365.7345054403582,595.7802857558983,0.47379206720143496,13,23,25,25,32,32,40,40,47,47,84,84,91,91
23638,365.6316637836229,596.5566943411902,0.27709969334844203,6,16,22,22,32,32,43,43,54,54,82,82,93,93
23738,365.05301870214413,596.9362624467994,-0.0033921468599697815,109,6,17,17,32,32,48,48,64,64,79,79,95,95
23838,364.28954179239304,598.2024967276332,-0.22058515089341077,101,111,13,13,32,32,52,52,72,72,77,77,97,97
23938,365.6365470538493,600.1359556980015,-0.27160380771442205,99,109,12,12,32,32,53,53,74,74,77,77,98,98
